Temperature,Weather,Weather_Code,UpperWear_Male,LowerWear_Male,Footwear_Male,UpperWear_Female,LowerWear_Female,Footwear_Female
34,Thunderstorm,1634,Sweatshirt,Pants,Rain Boots,Sweater,Pants,Rain Boots
34,Snow,1635,"Coat, Sweater",Pants,Boots,"Coat, Sweater",Pants,Boots
34,Snow,1636,"Parka, Sweater",Pants,Snow Boots,"Parka, Sweater",Pants,Snow Boots
34,Snow,1637,Sweater,Jeans,Boots,Sweater,Jeans,Boots
34,Foggy,1638,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
34,Foggy,1639,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
34,Foggy,1640,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
34,Haze,1641,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
34,Haze,1642,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
34,Haze,1643,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
34,Windy,1644,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
34,Windy,1645,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
34,Windy,1646,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
34,Tornado,1647,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
34,Tornado,1648,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
34,Tornado,1649,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
35,Clear,1650,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
35,Clear,1651,T-shirt,Shorts,Sneakers,Blouse,Skirt,Flats
35,Clear,1652,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
35,Clouds,1653,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
35,Clouds,1654,Polo,Chinos,Loafers,Sweater,Jeans,Boots
35,Clouds,1655,Sweatshirt,Jeans,Boots,T-shirt,Trousers,Loafers
35,Rainy,1656,Long Sleeve Shirt,Pants,Boots,Long Sleeve Shirt,Pants,Boots
35,Rainy,1657,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots
35,Rainy,1658,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
35,Drizzle,1659,"Coat, Long Sleeve Shirt",Pants,Boots,"Coat, Long Sleeve Shirt",Pants,Boots
35,Drizzle,1660,"Trench Coat, Long Sleeve Shirt",Pants,Loafers,"Trench Coat, Long Sleeve Shirt",Pants,Heels
35,Drizzle,1661,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
35,Thunderstorm,1662,Long Sleeve Shirt,Jeans,Boots,Blouse,Jeans,Boots
35,Thunderstorm,1663,"Waterproof Jacket, Long Sleeve Shirt",Jeans,Boots,"Waterproof Jacket, Blouse",Jeans,Boots
35,Thunderstorm,1664,Sweatshirt,Pants,Rain Boots,Sweater,Pants,Rain Boots
35,Snow,1665,"Coat, Sweater",Pants,Boots,"Coat, Sweater",Pants,Boots
35,Snow,1666,"Parka, Sweater",Pants,Snow Boots,"Parka, Sweater",Pants,Snow Boots
35,Snow,1667,Sweater,Jeans,Boots,Sweater,Jeans,Boots
35,Foggy,1668,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
35,Foggy,1669,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
35,Foggy,1670,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
35,Haze,1671,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
35,Haze,1672,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
35,Haze,1673,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
35,Windy,1674,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
35,Windy,1675,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
35,Windy,1676,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
35,Tornado,1677,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
35,Tornado,1678,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
35,Tornado,1679,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
36,Clear,1680,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
36,Clear,1681,T-shirt,Shorts,Sneakers,Blouse,Skirt,Flats
36,Clear,1682,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
36,Clouds,1683,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
36,Clouds,1684,Polo,Chinos,Loafers,Sweater,Jeans,Boots
36,Clouds,1685,Sweatshirt,Jeans,Boots,T-shirt,Trousers,Loafers
36,Rainy,1686,Long Sleeve Shirt,Pants,Boots,Long Sleeve Shirt,Pants,Boots
36,Rainy,1687,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots
36,Rainy,1688,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
36,Drizzle,1689,"Coat, Long Sleeve Shirt",Pants,Boots,"Coat, Long Sleeve Shirt",Pants,Boots
36,Drizzle,1690,"Trench Coat, Long Sleeve Shirt",Pants,Loafers,"Trench Coat, Long Sleeve Shirt",Pants,Heels
36,Drizzle,1691,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
36,Thunderstorm,1692,Long Sleeve Shirt,Jeans,Boots,Blouse,Jeans,Boots
36,Thunderstorm,1693,"Waterproof Jacket, Long Sleeve Shirt",Jeans,Boots,"Waterproof Jacket, Blouse",Jeans,Boots
36,Thunderstorm,1694,Sweatshirt,Pants,Rain Boots,Sweater,Pants,Rain Boots
36,Snow,1695,"Coat, Sweater",Pants,Boots,"Coat, Sweater",Pants,Boots
36,Snow,1696,"Parka, Sweater",Pants,Snow Boots,"Parka, Sweater",Pants,Snow Boots
36,Snow,1697,Sweater,Jeans,Boots,Sweater,Jeans,Boots
36,Foggy,1698,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
36,Foggy,1699,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
36,Foggy,1700,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
36,Haze,1701,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
36,Haze,1702,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
36,Haze,1703,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
36,Windy,1704,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
36,Windy,1705,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
36,Windy,1706,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
36,Tornado,1707,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
36,Tornado,1708,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
36,Tornado,1709,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
37,Clear,1710,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
37,Clear,1711,T-shirt,Shorts,Sneakers,Blouse,Skirt,Flats
37,Clear,1712,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
37,Clouds,1713,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
37,Clouds,1714,Polo,Chinos,Loafers,Sweater,Jeans,Boots
37,Clouds,1715,Sweatshirt,Jeans,Boots,T-shirt,Trousers,Loafers
37,Rainy,1716,Long Sleeve Shirt,Pants,Boots,Long Sleeve Shirt,Pants,Boots
37,Rainy,1717,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots
37,Rainy,1718,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
37,Drizzle,1719,"Coat, Long Sleeve Shirt",Pants,Boots,"Coat, Long Sleeve Shirt",Pants,Boots
37,Drizzle,1720,"Trench Coat, Long Sleeve Shirt",Pants,Loafers,"Trench Coat, Long Sleeve Shirt",Pants,Heels
37,Drizzle,1721,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
37,Thunderstorm,1722,Long Sleeve Shirt,Jeans,Boots,Blouse,Jeans,Boots
37,Thunderstorm,1723,"Waterproof Jacket, Long Sleeve Shirt",Jeans,Boots,"Waterproof Jacket, Blouse",Jeans,Boots
37,Thunderstorm,1724,Sweatshirt,Pants,Rain Boots,Sweater,Pants,Rain Boots
37,Snow,1725,"Coat, Sweater",Pants,Boots,"Coat, Sweater",Pants,Boots
37,Snow,1726,"Parka, Sweater",Pants,Snow Boots,"Parka, Sweater",Pants,Snow Boots
37,Snow,1727,Sweater,Jeans,Boots,Sweater,Jeans,Boots
37,Foggy,1728,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
37,Foggy,1729,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
37,Foggy,1730,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
37,Haze,1731,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
37,Haze,1732,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
37,Haze,1733,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
37,Windy,1734,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
37,Windy,1735,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
37,Windy,1736,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
37,Tornado,1737,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
37,Tornado,1738,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
37,Tornado,1739,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
38,Clear,1740,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
38,Clear,1741,T-shirt,Shorts,Sneakers,Blouse,Skirt,Flats
38,Clear,1742,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
38,Clouds,1743,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
38,Clouds,1744,Polo,Chinos,Loafers,Sweater,Jeans,Boots
38,Clouds,1745,Sweatshirt,Jeans,Boots,T-shirt,Trousers,Loafers
38,Rainy,1746,Long Sleeve Shirt,Pants,Boots,Long Sleeve Shirt,Pants,Boots
38,Rainy,1747,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots
38,Rainy,1748,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
38,Drizzle,1749,"Coat, Long Sleeve Shirt",Pants,Boots,"Coat, Long Sleeve Shirt",Pants,Boots
38,Drizzle,1750,"Trench Coat, Long Sleeve Shirt",Pants,Loafers,"Trench Coat, Long Sleeve Shirt",Pants,Heels
38,Drizzle,1751,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
38,Thunderstorm,1752,Long Sleeve Shirt,Jeans,Boots,Blouse,Jeans,Boots
38,Thunderstorm,1753,"Waterproof Jacket, Long Sleeve Shirt",Jeans,Boots,"Waterproof Jacket, Blouse",Jeans,Boots
38,Thunderstorm,1754,Sweatshirt,Pants,Rain Boots,Sweater,Pants,Rain Boots
38,Snow,1755,"Coat, Sweater",Pants,Boots,"Coat, Sweater",Pants,Boots
38,Snow,1756,"Parka, Sweater",Pants,Snow Boots,"Parka, Sweater",Pants,Snow Boots
38,Snow,1757,Sweater,Jeans,Boots,Sweater,Jeans,Boots
38,Foggy,1758,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
38,Foggy,1759,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
38,Foggy,1760,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
38,Haze,1761,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
38,Haze,1762,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
38,Haze,1763,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
38,Windy,1764,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
38,Windy,1765,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
38,Windy,1766,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
38,Tornado,1767,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
38,Tornado,1768,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
38,Tornado,1769,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
39,Clear,1770,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
39,Clear,1771,T-shirt,Shorts,Sneakers,Blouse,Skirt,Flats
39,Clear,1772,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
39,Clouds,1773,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
39,Clouds,1774,Polo,Chinos,Loafers,Sweater,Jeans,Boots
39,Clouds,1775,Sweatshirt,Jeans,Boots,T-shirt,Trousers,Loafers
39,Rainy,1776,Long Sleeve Shirt,Pants,Boots,Long Sleeve Shirt,Pants,Boots
39,Rainy,1777,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots
39,Rainy,1778,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
39,Drizzle,1779,"Coat, Long Sleeve Shirt",Pants,Boots,"Coat, Long Sleeve Shirt",Pants,Boots
39,Drizzle,1780,"Trench Coat, Long Sleeve Shirt",Pants,Loafers,"Trench Coat, Long Sleeve Shirt",Pants,Heels
39,Drizzle,1781,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
39,Thunderstorm,1782,Long Sleeve Shirt,Jeans,Boots,Blouse,Jeans,Boots
39,Thunderstorm,1783,"Waterproof Jacket, Long Sleeve Shirt",Jeans,Boots,"Waterproof Jacket, Blouse",Jeans,Boots
39,Thunderstorm,1784,Sweatshirt,Pants,Rain Boots,Sweater,Pants,Rain Boots
39,Snow,1785,"Coat, Sweater",Pants,Boots,"Coat, Sweater",Pants,Boots
39,Snow,1786,"Parka, Sweater",Pants,Snow Boots,"Parka, Sweater",Pants,Snow Boots
39,Snow,1787,Sweater,Jeans,Boots,Sweater,Jeans,Boots
39,Foggy,1788,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
39,Foggy,1789,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
39,Foggy,1790,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
39,Haze,1791,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
39,Haze,1792,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
39,Haze,1793,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
39,Windy,1794,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
39,Windy,1795,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
39,Windy,1796,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
39,Tornado,1797,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
39,Tornado,1798,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
39,Tornado,1799,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
40,Clear,1800,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
40,Clear,1801,T-shirt,Shorts,Sneakers,Blouse,Skirt,Flats
40,Clear,1802,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
40,Clouds,1803,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
40,Clouds,1804,Polo,Chinos,Loafers,Sweater,Jeans,Boots
40,Clouds,1805,Sweatshirt,Jeans,Boots,T-shirt,Trousers,Loafers
40,Rainy,1806,Long Sleeve Shirt,Pants,Boots,Long Sleeve Shirt,Pants,Boots
40,Rainy,1807,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots,"Raincoat, Long Sleeve Shirt",Pants,Rain Boots
40,Rainy,1808,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
40,Drizzle,1809,"Coat, Long Sleeve Shirt",Pants,Boots,"Coat, Long Sleeve Shirt",Pants,Boots
40,Drizzle,1810,"Trench Coat, Long Sleeve Shirt",Pants,Loafers,"Trench Coat, Long Sleeve Shirt",Pants,Heels
40,Drizzle,1811,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
40,Thunderstorm,1812,Long Sleeve Shirt,Jeans,Boots,Blouse,Jeans,Boots
40,Thunderstorm,1813,"Waterproof Jacket, Long Sleeve Shirt",Jeans,Boots,"Waterproof Jacket, Blouse",Jeans,Boots
40,Thunderstorm,1814,Sweatshirt,Pants,Rain Boots,Sweater,Pants,Rain Boots
40,Snow,1815,"Coat, Sweater",Pants,Boots,"Coat, Sweater",Pants,Boots
40,Snow,1816,"Parka, Sweater",Pants,Snow Boots,"Parka, Sweater",Pants,Snow Boots
40,Snow,1817,Sweater,Jeans,Boots,Sweater,Jeans,Boots
40,Foggy,1818,"Jacket, Long Sleeve Shirt",Jeans,Sneakers,"Jacket, Long Sleeve Shirt",Jeans,Sneakers
40,Foggy,1819,Hoodie,Jeans,Sneakers,Hoodie,Jeans,Sneakers
40,Foggy,1820,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
40,Haze,1821,T-shirt,Shorts,Sandals,T-shirt,Skirt,Sandals
40,Haze,1822,T-shirt,Jeans,Sneakers,Blouse,Jeans,Sneakers
40,Haze,1823,Polo,Shorts,Loafers,Tank Top,Shorts,Sneakers
40,Windy,1824,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
40,Windy,1825,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
40,Windy,1826,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
40,Tornado,1827,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers,"Windbreaker, Long Sleeve Shirt",Jeans,Sneakers
40,Tornado,1828,"Jacket, Long Sleeve Shirt",Pants,Boots,"Jacket, Long Sleeve Shirt",Pants,Boots
40,Tornado,1829,Sweatshirt,Jeans,Boots,Sweatshirt,Jeans,Boots
